,County Name,hispanic,his_total,black,black_total,white,white_total,asian,asian_total,State
8612,Warren,71,0.008351958593106694,29,0.00341136336901541,8362,0.9836489824726503,43,0.005058228443712505,IN
8623,Warrick,957,0.015993983454499875,817,0.013654215760006685,57134,0.9548591961226707,974,0.016278098103116905,IN
8634,Washington,300,0.010604453870625663,85,0.003004595263343938,27846,0.9843054082714741,90,0.003181336161187699,IN
8645,Wayne,1873,0.027202881501169156,3454,0.05016484394289283,62899,0.9135259175344574,540,0.007842795520892336,IN
8656,Wells,559,0.0202228492873164,123,0.0044497503798567395,27122,0.9811880471745894,109,0.0039432747268649156,IN
8667,White,1717,0.06969758473716257,134,0.00543941546580069,24051,0.9762938908057641,88,0.003572153440227319,IN
8678,Whitley,515,0.01544922753862307,107,0.003209839508024599,32661,0.9797810109494526,118,0.0035398230088495575,IN
8689,Adair,94,0.01224755700325733,30,0.003908794788273616,7587,0.9885342019543973,27,0.003517915309446254,IA
8700,Adams,44,0.010947997014182632,30,0.007464543418760886,3933,0.9786016421995521,28,0.006966907190843493,IA
8711,Allamakee,729,0.05078369905956113,120,0.008359456635318705,14029,0.9772901428073841,51,0.003552769070010449,IA
8722,Appanoose,189,0.014677331676632757,67,0.005203075250446532,12633,0.9810514871476276,46,0.0035722606197095596,IA
8733,Audubon,45,0.00736859341738988,29,0.004748649091206812,6026,0.9867365318486983,23,0.0037661699688881613,IA
8744,Benton,300,0.011506155793349442,105,0.004027154527672305,25649,0.9837379664787328,73,0.002799831243048364,IA
8755,Black,4959,0.03779120720006706,11727,0.08936831757112047,114384,0.8716897447817041,1754,0.013366762941907164,IA
8766,Boone,547,0.020813515467447967,206,0.007838362314980404,25674,0.9769034663825578,85,0.0032342757124919144,IA
8777,Bremer,258,0.010622092305158714,200,0.008234180081518383,23687,0.9752151179546297,172,0.007081394870105809,IA
8788,Buchanan,267,0.012753152464654183,91,0.00434658005349637,20547,0.9814195643867023,93,0.004442109285441345,IA
8799,Buena,4644,0.22840842022427701,574,0.02823135943340547,18216,0.8959276018099548,1136,0.055872516230572496,IA
8810,Butler,150,0.010059687479042317,40,0.002682583327744618,14722,0.9873247937764067,40,0.002682583327744618,IA
8821,Calhoun,93,0.009625336369281721,39,0.004036431380666529,9547,0.9880977023390602,26,0.0026909542537776857,IA
8832,Carroll,348,0.016700259141952202,105,0.005038871292830406,20453,0.9815241385929552,90,0.004319032536711776,IA
8843,Cass,260,0.01863532110091743,64,0.0045871559633027525,13725,0.9837299311926605,37,0.002651949541284404,IA
8854,Cedar,302,0.0163234419761094,78,0.004215988324955408,18159,0.9815145127290417,85,0.00459434625155397,IA
8865,Cerro,1747,0.03961091964447669,582,0.013196081988028296,42410,0.9615907854162887,372,0.008434609105750045,IA
8876,Cherokee,276,0.022819346837536173,86,0.007110376188507648,11826,0.9777594047126912,60,0.004960727573377429,IA
8887,Chickasaw,263,0.021182345360824743,62,0.0049935567010309274,12250,0.9866301546391752,30,0.002416237113402062,IA
8898,Clarke,906,0.09741935483870967,69,0.007419354838709678,9071,0.9753763440860215,44,0.004731182795698925,IA
8909,Clay,498,0.02990990990990991,102,0.006126126126126126,16276,0.9775375375375376,85,0.005105105105105105,IA
8920,Clayton,325,0.017968706805993256,87,0.00481008459114281,17796,0.9839110963675568,52,0.0028749930889589207,IA
8931,Clinton,1305,0.026582201128470453,1271,0.02588963803393559,46549,0.948179984926568,293,0.005968264314668079,IA
8942,Crawford,4091,0.2387929021713752,246,0.014359094092925519,16468,0.9612421200093393,125,0.007296287648844268,IA
8953,Dallas,4110,0.06169688963612346,972,0.014591089227813138,62899,0.9442025939714183,1709,0.025654497418037707,IA
8964,Davis,98,0.011180832857957786,17,0.0019395322304620651,8648,0.9866514546491728,29,0.0033086138049058756,IA
8975,Decatur,196,0.023242025376497093,171,0.020277481323372464,8074,0.9574291473971304,58,0.006877742203249141,IA
8986,Delaware,142,0.007999549321165004,57,0.0032110866993408822,17517,0.98681764407639,49,0.002760407864345671,IA
8997,Des,1115,0.027655141624088497,2033,0.050424128180961356,36943,0.9162904905997321,316,0.00783769036162508,IA
9008,Dickinson,185,0.011099778004439911,54,0.003239935201295974,16421,0.9852402951940962,68,0.004079918401631967,IA
9019,Dubuque,1869,0.019908393694077545,2530,0.026949296974861526,88862,0.9465487856838517,906,0.009650617809970174,IA
9030,Emmet,724,0.07042801556420233,110,0.010700389105058366,9880,0.9610894941634242,55,0.005350194552529183,IA
9041,Fayette,403,0.01933873986275733,213,0.010221219828206727,20295,0.9738951005326552,102,0.004894668650127165,IA
9052,Floyd,346,0.021213979153893316,198,0.01213979153893317,15733,0.9646229307173513,202,0.012385039852851012,IA
9063,Franklin,1182,0.11064307778713844,77,0.007207713189179069,10430,0.9763175138069831,40,0.003744266591781335,IA
9074,Fremont,185,0.024892357373519913,56,0.007534983853606028,7264,0.9773950484391819,28,0.003767491926803014,IA
9085,Greene,171,0.018318157471880023,46,0.004927691483663631,9165,0.9817889662560257,39,0.0041778253883235136,IA
9096,Grundy,125,0.010042580541495942,43,0.0034546477062746043,12290,0.987386518839881,33,0.002651241262954929,IA
9107,Guthrie,203,0.018528660094925157,35,0.003194596568090544,10766,0.9826579043446513,44,0.004016064257028112,IA
9118,Hamilton,795,0.050844205679201844,78,0.0049884881043745204,15004,0.9595804553594269,282,0.018035303146584806,IA
9129,Hancock,399,0.03524423637487854,65,0.005741542266584224,11076,0.9783588022259517,45,0.003974913876866001,IA
9140,Hardin,651,0.03715965523146298,232,0.01324276499800217,16999,0.9703179405217193,70,0.003995661852845482,IA
9151,Harrison,204,0.013671089666264576,44,0.002948666398606085,14690,0.9844524862618952,49,0.003283742125720413,IA
9162,Henry,809,0.04021074606093742,439,0.02182016998856802,18812,0.9350365326308465,429,0.021323127392017496,IA
9173,Howard,119,0.01244900094152108,36,0.003766084318443352,9411,0.9845172089130663,42,0.00439376503818391,IA
9184,Humboldt,338,0.03450387913434055,57,0.005818701510820743,9581,0.9780522662311147,46,0.0046957942017149855,IA
9195,Ida,100,0.014128284826222097,27,0.003814636903079966,6977,0.9857304323255157,33,0.004662333992653292,IA
9206,Iowa,302,0.01850376815146131,67,0.0041051406163838,16044,0.9830280007352491,60,0.0036762453281048955,IA
9217,Jackson,248,0.012496850592088687,79,0.003980851599899219,19426,0.9788863693625598,64,0.0032249937011841773,IA
9228,Jasper,580,0.015754447915251935,466,0.012657884014667935,35768,0.971560505228847,163,0.004427543121010458,IA
9239,Jefferson,438,0.02602959529327866,206,0.012242229749806858,14890,0.8848873833719617,1425,0.08468532715279016,IA
9250,Johnson,6272,0.047795770622975804,6495,0.049495141931796535,114720,0.8742236616498381,6920,0.05273385406744142,IA
9261,Jones,266,0.012881979756888954,408,0.01975882609327328,19978,0.9675044796358178,99,0.0047944210373383695,IA
9272,Keokuk,95,0.009049342731948943,46,0.004381787007048962,10366,0.9874261764145551,33,0.0031434558963612117,IA
9283,Kossuth,184,0.011870967741935483,53,0.0034193548387096775,15243,0.9834193548387097,69,0.004451612903225806,IA
9294,Lee,1137,0.031709289678444934,1078,0.030063864796274088,33816,0.9430794544998187,188,0.005243048777086761,IA
9305,Linn,5629,0.02661453137337412,8384,0.03964047451312287,193690,0.9157876322097768,3854,0.018222136065550516,IA
9316,Louisa,1774,0.15595604395604395,72,0.00632967032967033,11019,0.9687032967032967,111,0.009758241758241758,IA
9327,Lucas,86,0.009679234665166011,29,0.003263927968486213,8786,0.9888576252110298,29,0.003263927968486213,IA
9338,Lyon,208,0.01796510623596476,29,0.0025047503886681637,11467,0.9904128519606149,38,0.0032820867161858698,IA
9349,Madison,214,0.013602847698957539,54,0.003432494279176201,15495,0.9849351639969489,56,0.003559623696923468,IA
9360,Mahaska,383,0.017116553450125135,265,0.011843046120843762,21567,0.9638451912763676,234,0.010457633178405434,IA
9371,Marion,567,0.017060841307095145,212,0.006379009448155504,32253,0.9704820364686767,370,0.011133176867063851,IA
9382,Marshall,7040,0.17277769597015658,691,0.016958719874343494,38604,0.9474304226181711,542,0.013301919206793305,IA
9393,Mills,355,0.023570812031073633,73,0.004846955713432043,14748,0.97921784742049,69,0.00458136909899741,IA
9404,Mitchell,111,0.01029589091920972,28,0.0025971616733141637,10686,0.9911882014655412,36,0.003339207865689639,IA
9415,Monona,109,0.011808038132380023,45,0.004874878128046799,9000,0.9749756256093598,44,0.004766547502979092,IA
9426,Monroe,157,0.019688989214948584,31,0.003887634813142714,7842,0.9834462001504891,45,0.0056433408577878106,IA
9437,Montgomery,285,0.02659078186228774,39,0.0036387385706288487,10534,0.9828326180257511,43,0.0040119425265907815,IA
9448,Muscatine,6777,0.1585708268987786,619,0.014483597735036735,40999,0.9593102157330713,360,0.008423417099536711,IA
9459,O'Brien,506,0.03520244886600807,79,0.005496034506748296,14089,0.9801725337414776,89,0.006191735077222763,IA
9470,Osceola,381,0.05917067867681317,32,0.004969715794378009,6287,0.9763938499767044,35,0.005435626650100948,IA
9481,Page,437,0.027446300715990454,368,0.023112674287149856,15164,0.9523929154628815,117,0.007348323074990579,IA
9492,Palo,127,0.013535116700415645,55,0.005861664712778429,9202,0.9807097943088564,48,0.005115634658424811,IA
9503,Plymouth,734,0.02936587317463493,90,0.0036007201440288058,24497,0.9800760152030407,127,0.005081016203240648,IA
9514,Pocahontas,131,0.017999450398461115,33,0.004534212695795548,7147,0.9820005496015389,32,0.004396812311074471,IA
9525,Polk,32928,0.0761763753296627,26820,0.06204599083884699,378819,0.8763683893952714,15602,0.036094017489473926,IA
9536,Pottawattamie,6180,0.06619608179179297,1311,0.014042566865540548,89468,0.9583221756874003,610,0.0065339174584132225,IA
9547,Poweshiek,469,0.024834524755096638,224,0.01186126555467302,18085,0.9576383373047392,258,0.013661636219221604,IA
9558,Ringgold,86,0.01676740105283681,31,0.006044063170208618,5042,0.983037629167479,31,0.006044063170208618,IA
9569,Sac,178,0.017204716798762808,36,0.0034796056446936012,10213,0.9871447902571042,44,0.004252851343514402,IA
9580,Scott,9274,0.05592103279647373,11956,0.07209314946243692,145483,0.8772438661127224,3453,0.02082114796702866,IA
9591,Shelby,207,0.017023026315789475,40,0.003289473684210526,11976,0.9848684210526316,60,0.004934210526315789,IA
9602,Sioux,2967,0.08802848242100579,149,0.0044207090936062895,32924,0.9768283637442516,277,0.008218365227711022,IA
9613,Story,2770,0.030923806865754955,2230,0.02489533910131175,80270,0.8961205693552888,5425,0.060563773374267375,IA
9624,Tama,1293,0.07292724196277496,102,0.005752961082910322,15779,0.8899605188945291,81,0.004568527918781726,IA
9635,Taylor,325,0.05156274789782643,33,0.005235602094240838,6178,0.9801681738854514,39,0.006187529747739172,IA
9646,Union,208,0.016602809706257982,98,0.007822477650063856,12217,0.9751756066411239,71,0.005667305236270754,IA
9657,Van,75,0.009936406995230525,29,0.003842077371489136,7430,0.9843667196608373,48,0.006359300476947536,IA
9668,Wapello,3251,0.09114868085344997,472,0.013233521182045028,34120,0.9566265735834244,254,0.007121428771693723,IA
9679,Warren,907,0.01958624859635484,213,0.004599637211712879,45229,0.9766994903688347,253,0.0054634188477152975,IA
9690,Washington,1144,0.052735905591665515,142,0.006545890379385055,21181,0.9763979163785553,78,0.003595629926704467,IA
9701,Wayne,64,0.00999687597625742,33,0.005154639175257732,6302,0.9843798812870977,31,0.004842236800999687,IA
9712,Webster,1489,0.039272055914545696,1402,0.03697744955822234,35446,0.9348806540946855,226,0.005960701569299749,IA
9723,Winnebago,332,0.03062448113642653,97,0.008947514066967992,10544,0.9726040033207268,83,0.007656120284106632,IA
9734,Winneshiek,418,0.01984899567880716,143,0.0067904458901182395,20535,0.9751175269480982,223,0.010589296737736835,IA
9745,Woodbury,14106,0.1377444901227455,2504,0.024451453513919946,91891,0.8973117072075151,2437,0.023797201363188063,IA
9756,Worth,141,0.018567289965762443,47,0.006189096655254148,7458,0.9820911245720305,37,0.004872267579668159,IA
9767,Wright,1242,0.09407665505226481,67,0.0050749886380851384,12914,0.9781851234661415,45,0.0034085744584153917,IA
9778,Allen,431,0.03227497379062453,252,0.018870750336977684,12608,0.9441365882881534,77,0.005766062602965404,KS
9789,Anderson,124,0.015314313943435841,46,0.00568111646288749,7881,0.9733234531307892,43,0.005310608867481783,KS
9800,Atchison,444,0.026281520066295725,820,0.048537942464780395,15495,0.9171895347460637,82,0.004853794246478039,KS
9811,Barber,99,0.020437654830718414,32,0.006606110652353427,4685,0.967175887696119,25,0.005161023947151115,KS
9822,Barton,3670,0.1324670637069121,442,0.015953798953257534,26561,0.9587078144739217,82,0.0029597545569391807,KS
9833,Bourbon,356,0.023464276298444504,418,0.027550751384128658,14223,0.9374505668336409,91,0.005997890851568679,KS
9844,Brown,348,0.034841810172206646,148,0.014817781337605127,8611,0.8621345614737685,56,0.005606728073688426,KS
9855,Butler,2646,0.040137736450100873,1124,0.017050194924381475,62336,0.9455880345251279,482,0.007311560456896683,KS
9866,Chase,104,0.03722261989978525,47,0.016821760916249106,2691,0.9631352899069434,7,0.0025053686471009306,KS
9877,Chautauqua,98,0.026775956284153007,50,0.01366120218579235,3341,0.9128415300546449,21,0.005737704918032787,KS
9888,Cherokee,503,0.023320506282164217,154,0.0071398766748574346,19631,0.9101488247021188,87,0.00403356669293894,KS
9899,Cheyenne,128,0.047058823529411764,23,0.008455882352941176,2637,0.9694852941176471,18,0.006617647058823529,KS
9910,Clark,134,0.06088141753748296,39,0.017719218537028625,2036,0.9250340754202635,24,0.010904134484325307,KS
9921,Clay,164,0.019174558634397286,46,0.005378229860867532,8350,0.9762656377879106,33,0.003858295334970186,KS
9932,Cloud,267,0.028052111788190795,69,0.007249422147509981,9266,0.9735238495482245,33,0.003467114940113469,KS
9943,Coffey,175,0.02032520325203252,65,0.007549361207897794,8338,0.9684088269454123,34,0.003948896631823461,KS
9954,Comanche,77,0.04063324538258575,20,0.010554089709762533,1840,0.9709762532981531,6,0.0031662269129287598,KS
9965,Cowley,3310,0.09122226815488493,1028,0.028331266363511094,32705,0.9013366404850489,607,0.016728675761333883,KS
9976,Crawford,1824,0.04654842414189103,813,0.020747735102717876,36496,0.9313768023478372,478,0.012198545361745566,KS
9987,Decatur,36,0.012195121951219513,32,0.01084010840108401,2869,0.9718834688346883,8,0.0027100271002710027,KS
9998,Dickinson,792,0.040123613151628754,167,0.008460408328689396,18994,0.9622574598510563,64,0.00324231217386899,KS
10009,Doniphan,187,0.02352201257861635,252,0.03169811320754717,7438,0.9355974842767295,27,0.0033962264150943396,KS
10020,Douglas,5759,0.0518221902276613,4509,0.04057410240259156,95356,0.85805813011788,4211,0.03789255826509493,KS
10031,Edwards,504,0.1653000983929157,44,0.014430960970810102,2914,0.955723187930469,14,0.0045916693998032145,KS
10042,Elk,70,0.02437325905292479,29,0.0100974930362117,2716,0.9456824512534819,19,0.006615598885793872,KS
10053,Ellis,1330,0.046720764393859554,263,0.009238767695928619,27346,0.9606210700108898,377,0.013243404643973724,KS
10064,Ellsworth,322,0.049454768852710794,319,0.04899401013669175,6054,0.9298110889264322,23,0.003532483489479343,KS
10075,Finney,17319,0.4679166779239727,918,0.024802096560667872,33712,0.910815119012239,1279,0.034555426471780185,KS
10086,Ford,17470,0.5124068751099901,802,0.02352320056314894,31567,0.9258813867542676,519,0.015222619815803367,KS
10097,Franklin,973,0.037372767428461684,334,0.012828884194353754,24740,0.9502592663721913,99,0.003802573458805454,KS
10108,Geary,4379,0.12436101329092356,6711,0.1905884357605362,24389,0.6926331932295808,1159,0.03291491536976031,KS
10119,Gove,47,0.017465626161278336,25,0.00929022668153103,2631,0.9777034559643255,5,0.0018580453363062058,KS
10130,Graham,60,0.023121387283236993,88,0.03391136801541426,2394,0.922543352601156,12,0.004624277456647399,KS
10141,Grant,3413,0.434666327050433,79,0.010061130922058074,7503,0.9555527254202751,32,0.004075394803871625,KS
10152,Gray,858,0.14212357131025344,34,0.005631936392247805,5911,0.9791287063110816,13,0.002153387444094749,KS
10163,Greeley,175,0.13899920571882446,6,0.004765687053216839,1236,0.9817315329626688,3,0.0023828435266084196,KS
10174,Greenwood,222,0.033248464879436876,50,0.007488392990864161,6402,0.9588138385502472,24,0.003594428635614797,KS
10185,Hamilton,796,0.29547141796585,27,0.01002227171492205,2544,0.9443207126948775,15,0.005567928730512249,KS
10196,Harper,283,0.04694757796947578,42,0.006967485069674851,5801,0.962342402123424,14,0.00232249502322495,KS
10207,Harvey,3779,0.10882336001843,570,0.016414214133502275,32841,0.945717905891839,285,0.008207107066751138,KS
10218,Haskell,1136,0.26579316799251285,26,0.006083294337856809,4128,0.9658399625643426,13,0.0030416471689284044,KS
10229,Hodgeman,105,0.0549163179916318,25,0.01307531380753138,1816,0.9497907949790795,9,0.004707112970711297,KS
10240,Jackson,457,0.03387192410317225,92,0.006818855618144086,11872,0.8799288467239846,50,0.0037058997924696115,KS
