,state,county,candidate,party,votes,won,total_votes,percent,State
3734,Virginia,James City County,Donald Trump,REP,23153,False,49639,0.4664276073248857,VA
3735,Virginia,King and Queen County,Donald Trump,REP,2450,True,4115,0.5953827460510328,VA
3736,Virginia,King George County,Donald Trump,REP,8446,True,14227,0.5936599423631124,VA
3737,Virginia,King William County,Donald Trump,REP,7320,True,10737,0.6817546800782341,VA
3738,Virginia,Lancaster County,Donald Trump,REP,3697,True,7152,0.5169183445190156,VA
3739,Virginia,Lee County,Donald Trump,REP,8365,True,9947,0.8409570724841661,VA
3740,Virginia,Loudoun County,Donald Trump,REP,82088,False,224976,0.36487447549960883,VA
3741,Virginia,Louisa County,Donald Trump,REP,13294,True,21916,0.60658879357547,VA
3742,Virginia,Lunenburg County,Donald Trump,REP,3537,True,6002,0.589303565478174,VA
3743,Virginia,Madison County,Donald Trump,REP,5300,True,8133,0.6516660518873725,VA
3744,Virginia,Mathews County,Donald Trump,REP,3901,True,5829,0.6692400068622405,VA
3745,Virginia,Mecklenburg County,Donald Trump,REP,9266,True,16207,0.5717282655642624,VA
3746,Virginia,Middlesex County,Donald Trump,REP,4196,True,6785,0.6184229918938836,VA
3747,Virginia,Montgomery County,Donald Trump,REP,20629,False,45037,0.4580456069454005,VA
3748,Virginia,Nelson County,Donald Trump,REP,4812,True,9318,0.5164198325820991,VA
3749,Virginia,New Kent County,Donald Trump,REP,9636,True,14461,0.6663439596155176,VA
3750,Virginia,Northampton County,Donald Trump,REP,2955,False,6732,0.43894830659536543,VA
3751,Virginia,Northumberland County,Donald Trump,REP,4485,True,7815,0.5738963531669866,VA
3752,Virginia,Nottoway County,Donald Trump,REP,4027,True,7078,0.5689460299519639,VA
3753,Virginia,Orange County,Donald Trump,REP,12426,True,20754,0.5987279560566637,VA
3754,Virginia,Page County,Donald Trump,REP,9345,True,12514,0.7467636247402909,VA
3755,Virginia,Patrick County,Donald Trump,REP,7485,True,9535,0.7850026219192449,VA
3756,Virginia,Pittsylvania County,Donald Trump,REP,23751,True,34227,0.6939258480147252,VA
3757,Virginia,Powhatan County,Donald Trump,REP,14055,True,19733,0.7122586530177875,VA
3758,Virginia,Prince Edward County,Donald Trump,REP,4434,False,9575,0.46308093994778066,VA
3759,Virginia,Prince George County,Donald Trump,REP,10103,True,17439,0.5793336773897586,VA
3760,Virginia,Prince William County,Donald Trump,REP,81222,False,228267,0.3558201579729002,VA
3761,Virginia,Pulaski County,Donald Trump,REP,12127,True,17386,0.6975152421488554,VA
3762,Virginia,Rappahannock County,Donald Trump,REP,2812,True,4979,0.5647720425788311,VA
3763,Virginia,Richmond County,Donald Trump,REP,2547,True,4102,0.62091662603608,VA
3764,Virginia,Roanoke County,Donald Trump,REP,34268,True,57439,0.5965981301902888,VA
3765,Virginia,Rockbridge County,Donald Trump,REP,8047,True,12368,0.650630659767141,VA
3766,Virginia,Rockingham County,Donald Trump,REP,30349,True,43646,0.6953443614535123,VA
3767,Virginia,Russell County,Donald Trump,REP,10879,True,13368,0.8138090963494913,VA
3768,Virginia,Scott County,Donald Trump,REP,9063,True,10845,0.8356846473029046,VA
3769,Virginia,Shenandoah County,Donald Trump,REP,16463,True,23645,0.6962571368153944,VA
3770,Virginia,Smyth County,Donald Trump,REP,10963,True,14104,0.7772972206466251,VA
3771,Virginia,Southampton County,Donald Trump,REP,5730,True,9786,0.5855303494788473,VA
3772,Virginia,Spotsylvania County,Donald Trump,REP,39506,True,75212,0.5252619262883582,VA
3773,Virginia,Stafford County,Donald Trump,REP,37636,False,79257,0.47486026470848003,VA
3774,Virginia,Surry County,Donald Trump,REP,2025,False,4462,0.45383236216943074,VA
3775,Virginia,Sussex County,Donald Trump,REP,2219,False,5081,0.4367250541232041,VA
3776,Virginia,Tazewell County,Donald Trump,REP,16731,True,20095,0.8325951729285892,VA
3777,Virginia,Warren County,Donald Trump,REP,14069,True,21037,0.6687740647430718,VA
3778,Virginia,Washington County,Donald Trump,REP,21678,True,28684,0.75575233579696,VA
3779,Virginia,Westmoreland County,Donald Trump,REP,5318,True,9909,0.536683822787365,VA
3780,Virginia,Wise County,Donald Trump,REP,13366,True,16584,0.8059575494452484,VA
3781,Virginia,Wythe County,Donald Trump,REP,11733,True,15046,0.7798085869998671,VA
3782,Virginia,York County,Donald Trump,REP,20241,True,38604,0.5243239042586261,VA
3783,Virginia,Alexandria city,Donald Trump,REP,14544,False,81806,0.1777864704300418,VA
3784,Virginia,Bristol city,Donald Trump,REP,5347,True,7785,0.6868336544637123,VA
3785,Virginia,Buena Vista city,Donald Trump,REP,1863,True,2815,0.6618117229129663,VA
3786,Virginia,Charlottesville city,Donald Trump,REP,3094,False,24101,0.12837641591635202,VA
3787,Virginia,Chesapeake city,Donald Trump,REP,58180,False,126655,0.45935809877225536,VA
3788,Virginia,Colonial Heights city,Donald Trump,REP,6007,True,9114,0.6590958964230854,VA
3789,Virginia,Covington city,Donald Trump,REP,1580,True,2594,0.6090979182729376,VA
3790,Virginia,Danville city,Donald Trump,REP,7428,False,19333,0.38421352092277455,VA
3791,Virginia,Emporia city,Donald Trump,REP,754,False,2379,0.31693989071038253,VA
3792,Virginia,Fairfax city,Donald Trump,REP,4002,False,13397,0.2987235948346645,VA
3793,Virginia,Falls Church city,Donald Trump,REP,1490,False,8750,0.1702857142857143,VA
3794,Virginia,Franklin city,Donald Trump,REP,1487,False,4047,0.36743266617247344,VA
3795,Virginia,Fredericksburg city,Donald Trump,REP,4037,False,12794,0.3155385336876661,VA
3796,Virginia,Galax city,Donald Trump,REP,1838,True,2633,0.6980630459551842,VA
3797,Virginia,Hampton city,Donald Trump,REP,18430,False,65656,0.28070549530888267,VA
3798,Virginia,Harrisonburg city,Donald Trump,REP,5591,False,16977,0.32932791423690877,VA
3799,Virginia,Hopewell city,Donald Trump,REP,4018,False,9606,0.41828024151571935,VA
3800,Virginia,Lexington city,Donald Trump,REP,908,False,2753,0.32982201235016345,VA
3801,Virginia,Lynchburg city,Donald Trump,REP,17097,False,36002,0.47489028387311816,VA
3802,Virginia,Manassas city,Donald Trump,REP,6256,False,16892,0.37035282974188966,VA
3803,Virginia,Manassas Park city,Donald Trump,REP,2062,False,6071,0.3396475045297315,VA
3804,Virginia,Martinsville city,Donald Trump,REP,2165,False,6004,0.3605929380413058,VA
3805,Virginia,Newport News city,Donald Trump,REP,26377,False,81203,0.3248279004470278,VA
3806,Virginia,Norfolk city,Donald Trump,REP,23443,False,89491,0.2619593031701512,VA
3807,Virginia,Norton city,Donald Trump,REP,1112,True,1597,0.6963055729492799,VA
3808,Virginia,Petersburg city,Donald Trump,REP,1584,False,14081,0.11249201051061715,VA
3809,Virginia,Poquoson city,Donald Trump,REP,5605,True,7819,0.7168435861363346,VA
3810,Virginia,Portsmouth city,Donald Trump,REP,12755,False,44426,0.2871066492594427,VA
3811,Virginia,Radford city,Donald Trump,REP,2786,False,6289,0.4429957067896327,VA
3812,Virginia,Richmond city,Donald Trump,REP,16603,False,110469,0.15029555802985453,VA
3813,Virginia,Roanoke city,Donald Trump,REP,15607,False,43157,0.36163310702782864,VA
3814,Virginia,Salem city,Donald Trump,REP,7685,True,13053,0.5887535432467632,VA
3815,Virginia,Staunton city,Donald Trump,REP,5695,False,12990,0.4384141647421093,VA
3816,Virginia,Suffolk city,Donald Trump,REP,20082,False,49482,0.40584454953316357,VA
3817,Virginia,Virginia Beach city,Donald Trump,REP,105087,False,227561,0.4617970566133916,VA
3818,Virginia,Waynesboro city,Donald Trump,REP,5507,True,10677,0.5157815865879929,VA
3819,Virginia,Williamsburg city,Donald Trump,REP,1963,False,6845,0.2867786705624543,VA
3820,Virginia,Winchester city,Donald Trump,REP,5221,False,12044,0.4334938558618399,VA
3821,Washington,Adams County,Donald Trump,REP,3881,True,5784,0.6709889349930843,WA
3822,Washington,Asotin County,Donald Trump,REP,7259,True,11795,0.6154302670623145,WA
3823,Washington,Benton County,Donald Trump,REP,60177,True,101965,0.590173098612269,WA
3824,Washington,Chelan County,Donald Trump,REP,22476,True,42387,0.5302569183947908,WA
3825,Washington,Clallam County,Donald Trump,REP,23002,False,48881,0.47057138765573536,WA
3826,Washington,Clark County,Donald Trump,REP,126079,False,272978,0.46186505872268097,WA
3827,Washington,Columbia County,Donald Trump,REP,1754,True,2482,0.7066881547139404,WA
3828,Washington,Cowlitz County,Donald Trump,REP,34314,True,59805,0.5737647353900176,WA
3829,Washington,Douglas County,Donald Trump,REP,12908,True,21110,0.6114637612505921,WA
3830,Washington,Ferry County,Donald Trump,REP,2735,True,4292,0.6372320596458527,WA
3831,Washington,Franklin County,Donald Trump,REP,17849,True,31833,0.560707441962743,WA
3832,Washington,Garfield County,Donald Trump,REP,1062,True,1470,0.7224489795918367,WA
3833,Washington,Grant County,Donald Trump,REP,24703,True,37340,0.6615693626138189,WA
3834,Washington,Grays Harbor County,Donald Trump,REP,19590,True,37763,0.5187617509202129,WA
3835,Washington,Island County,Donald Trump,REP,22698,False,53444,0.4247062345632812,WA
3836,Washington,Jefferson County,Donald Trump,REP,6921,False,24633,0.28096455973693824,WA
3837,Washington,King County,Donald Trump,REP,268322,False,1199885,0.22362309721348295,WA
3838,Washington,Kitsap County,Donald Trump,REP,61489,False,157420,0.3906047516198704,WA
3839,Washington,Kittitas County,Donald Trump,REP,13778,True,25579,0.5386449822119708,WA
3840,Washington,Klickitat County,Donald Trump,REP,7223,True,13453,0.5369062662603137,WA
3841,Washington,Lewis County,Donald Trump,REP,29318,True,44935,0.6524535440080116,WA
3842,Washington,Lincoln County,Donald Trump,REP,5134,True,6974,0.7361628907370232,WA
3843,Washington,Mason County,Donald Trump,REP,18676,True,37060,0.5039395574743659,WA
3844,Washington,Okanogan County,Donald Trump,REP,11758,True,20997,0.5599847597275801,WA
3845,Washington,Pacific County,Donald Trump,REP,6930,True,13973,0.4959564875116296,WA
3846,Washington,Pend Oreille County,Donald Trump,REP,5655,True,8422,0.6714557112324864,WA
3847,Washington,Pierce County,Donald Trump,REP,197578,False,460354,0.4291871038374816,WA
3848,Washington,San Juan County,Donald Trump,REP,2994,False,12896,0.2321650124069479,WA
3849,Washington,Skagit County,Donald Trump,REP,32247,False,71802,0.4491100526447731,WA
3850,Washington,Skamania County,Donald Trump,REP,3783,True,7066,0.535380696292103,WA
3851,Washington,Snohomish County,Donald Trump,REP,166090,False,434757,0.3820295015376406,WA
3852,Washington,Spokane County,Donald Trump,REP,148244,True,292680,0.5065053983873172,WA
3853,Washington,Stevens County,Donald Trump,REP,19592,True,27937,0.7012921931488707,WA
3854,Washington,Thurston County,Donald Trump,REP,64995,False,166293,0.39084627735382726,WA
3855,Washington,Wahkiakum County,Donald Trump,REP,1711,True,2924,0.58515731874145,WA
3856,Washington,Walla Walla County,Donald Trump,REP,15794,True,29891,0.5283864708440668,WA
3857,Washington,Whatcom County,Donald Trump,REP,50407,False,137464,0.36669237036605945,WA
3858,Washington,Whitman County,Donald Trump,REP,9048,False,20901,0.4328979474666284,WA
3859,Washington,Yakima County,Donald Trump,REP,50531,True,95670,0.5281802027803909,WA
3860,West Virginia,Barbour County,Donald Trump,REP,5116,True,6677,0.7662123708252209,WV
3861,West Virginia,Berkeley County,Donald Trump,REP,33279,True,51535,0.6457553119239352,WV
3862,West Virginia,Boone County,Donald Trump,REP,6816,True,9012,0.7563249001331558,WV
3863,West Virginia,Braxton County,Donald Trump,REP,4120,True,5664,0.7274011299435028,WV
3864,West Virginia,Brooke County,Donald Trump,REP,7545,True,10656,0.7080518018018018,WV
3865,West Virginia,Cabell County,Donald Trump,REP,21721,True,37360,0.5813972162740899,WV
3866,West Virginia,Calhoun County,Donald Trump,REP,2364,True,2971,0.7956916863009088,WV
3867,West Virginia,Clay County,Donald Trump,REP,2679,True,3365,0.7961367013372956,WV
3868,West Virginia,Doddridge County,Donald Trump,REP,2619,True,3101,0.8445662689455015,WV
3869,West Virginia,Fayette County,Donald Trump,REP,11580,True,16862,0.6867512750563397,WV
3870,West Virginia,Gilmer County,Donald Trump,REP,2012,True,2662,0.7558226897069872,WV
3871,West Virginia,Grant County,Donald Trump,REP,4871,True,5509,0.884189508077691,WV
3872,West Virginia,Greenbrier County,Donald Trump,REP,10925,True,15850,0.6892744479495269,WV
3873,West Virginia,Hampshire County,Donald Trump,REP,8033,True,10086,0.7964505254808646,WV
3874,West Virginia,Hancock County,Donald Trump,REP,9806,True,13800,0.7105797101449275,WV
3875,West Virginia,Hardy County,Donald Trump,REP,4859,True,6331,0.7674932870004738,WV
3876,West Virginia,Harrison County,Donald Trump,REP,20683,True,30465,0.6789102248481864,WV
3877,West Virginia,Jackson County,Donald Trump,REP,10093,True,13508,0.7471868522357121,WV
3878,West Virginia,Jefferson County,Donald Trump,REP,15033,True,27703,0.5426488105981302,WV
3879,West Virginia,Kanawha County,Donald Trump,REP,46398,True,82244,0.5641505763338359,WV
3880,West Virginia,Lewis County,Donald Trump,REP,5782,True,7457,0.7753788386750704,WV
3881,West Virginia,Lincoln County,Donald Trump,REP,6012,True,7830,0.767816091954023,WV
3882,West Virginia,Logan County,Donald Trump,REP,10534,True,13026,0.8086903116843237,WV
3883,West Virginia,McDowell County,Donald Trump,REP,5148,True,6527,0.7887237628313161,WV
3884,West Virginia,Marion County,Donald Trump,REP,16300,True,25794,0.6319299061797318,WV
3885,West Virginia,Marshall County,Donald Trump,REP,10435,True,14080,0.7411221590909091,WV
3886,West Virginia,Mason County,Donald Trump,REP,8422,True,11149,0.755404072114091,WV
3887,West Virginia,Mercer County,Donald Trump,REP,19237,True,25134,0.765377576191613,WV
3888,West Virginia,Mineral County,Donald Trump,REP,10040,True,12872,0.7799875699192045,WV
3889,West Virginia,Mingo County,Donald Trump,REP,8521,True,9987,0.8532091719235005,WV
3890,West Virginia,Monongalia County,Donald Trump,REP,20803,True,42072,0.4944618748811561,WV
3891,West Virginia,Monroe County,Donald Trump,REP,5068,True,6490,0.7808936825885978,WV
3892,West Virginia,Morgan County,Donald Trump,REP,6537,True,8695,0.751811385853939,WV
3893,West Virginia,Nicholas County,Donald Trump,REP,8279,True,10630,0.7788334901222954,WV
3894,West Virginia,Ohio County,Donald Trump,REP,12354,True,19898,0.6208664187355513,WV
3895,West Virginia,Pendleton County,Donald Trump,REP,2782,True,3659,0.7603170265099755,WV
3896,West Virginia,Pleasants County,Donald Trump,REP,2742,True,3491,0.7854482956173017,WV
3897,West Virginia,Pocahontas County,Donald Trump,REP,2895,True,4008,0.7223053892215568,WV
3898,West Virginia,Preston County,Donald Trump,REP,11190,True,14572,0.7679110623112819,WV
3899,West Virginia,Putnam County,Donald Trump,REP,20034,True,28501,0.70292270446651,WV
3900,West Virginia,Raleigh County,Donald Trump,REP,24673,True,33106,0.7452727602247327,WV
3901,West Virginia,Randolph County,Donald Trump,REP,8673,True,12200,0.7109016393442623,WV
3902,West Virginia,Ritchie County,Donald Trump,REP,3649,True,4283,0.8519729161802475,WV
3903,West Virginia,Roane County,Donald Trump,REP,4213,True,5763,0.7310428596217248,WV
3904,West Virginia,Summers County,Donald Trump,REP,4074,True,5585,0.7294538943598926,WV
3905,West Virginia,Taylor County,Donald Trump,REP,5477,True,7383,0.741839360693485,WV
3906,West Virginia,Tucker County,Donald Trump,REP,2841,True,3844,0.7390738813735692,WV
3907,West Virginia,Tyler County,Donald Trump,REP,3226,True,3922,0.8225395206527282,WV
3908,West Virginia,Upshur County,Donald Trump,REP,7771,True,10221,0.7602974268662558,WV
3909,West Virginia,Wayne County,Donald Trump,REP,12585,True,16947,0.7426093113825456,WV
3910,West Virginia,Webster County,Donald Trump,REP,2759,True,3402,0.8109935332157554,WV
3911,West Virginia,Wetzel County,Donald Trump,REP,4993,True,6667,0.7489125543722814,WV
3912,West Virginia,Wirt County,Donald Trump,REP,2134,True,2653,0.8043724085940445,WV
3913,West Virginia,Wood County,Donald Trump,REP,26963,True,38403,0.7021066062547197,WV
3914,West Virginia,Wyoming County,Donald Trump,REP,7353,True,8592,0.8557960893854749,WV
3915,Wisconsin,Adams County,Donald Trump,REP,7362,True,11818,0.622948045354544,WI
3916,Wisconsin,Ashland County,Donald Trump,REP,3841,False,8757,0.438620532145712,WI
3917,Wisconsin,Barron County,Donald Trump,REP,15803,True,25346,0.6234908861358794,WI
3918,Wisconsin,Bayfield County,Donald Trump,REP,4617,False,10880,0.42435661764705884,WI
3919,Wisconsin,Brown County,Donald Trump,REP,75871,True,144017,0.5268197504461278,WI
3920,Wisconsin,Buffalo County,Donald Trump,REP,4834,True,7816,0.618474923234391,WI
3921,Wisconsin,Burnett County,Donald Trump,REP,6462,True,10141,0.6372152647667882,WI
3922,Wisconsin,Calumet County,Donald Trump,REP,18156,True,30774,0.5899785533242348,WI
3923,Wisconsin,Chippewa County,Donald Trump,REP,21317,True,35938,0.593160442985141,WI
3924,Wisconsin,Clark County,Donald Trump,REP,10002,True,14898,0.6713652839307289,WI
3925,Wisconsin,Columbia County,Donald Trump,REP,16927,True,33869,0.4997785585638785,WI
3926,Wisconsin,Crawford County,Donald Trump,REP,4620,True,8695,0.5313398504887866,WI
3927,Wisconsin,Dane County,Donald Trump,REP,78800,False,344791,0.2285442485447706,WI
3928,Wisconsin,Dodge County,Donald Trump,REP,31355,True,48436,0.6473490791972912,WI
3929,Wisconsin,Door County,Donald Trump,REP,9752,False,20117,0.4847641298404335,WI
3930,Wisconsin,Douglas County,Donald Trump,REP,10923,False,24677,0.4426388945171617,WI
3931,Wisconsin,Dunn County,Donald Trump,REP,13173,True,23524,0.5599812956980106,WI
3932,Wisconsin,Eau Claire County,Donald Trump,REP,25341,False,58275,0.4348519948519948,WI
3933,Wisconsin,Florence County,Donald Trump,REP,2133,True,2940,0.7255102040816327,WI
3934,Wisconsin,Fond du Lac County,Donald Trump,REP,35754,True,57251,0.6245131089413285,WI
3935,Wisconsin,Forest County,Donald Trump,REP,3285,True,5053,0.6501088462299623,WI
3936,Wisconsin,Grant County,Donald Trump,REP,14142,True,25608,0.5522492970946579,WI
3937,Wisconsin,Green County,Donald Trump,REP,10169,False,21406,0.4750537232551621,WI
3938,Wisconsin,Green Lake County,Donald Trump,REP,7168,True,10671,0.6717271108612126,WI
3939,Wisconsin,Iowa County,Donald Trump,REP,5909,False,13992,0.42231275014293884,WI
3940,Wisconsin,Iron County,Donald Trump,REP,2438,True,4010,0.6079800498753117,WI
3941,Wisconsin,Jackson County,Donald Trump,REP,5791,True,10184,0.5686370777690495,WI
3942,Wisconsin,Jefferson County,Donald Trump,REP,27208,True,47979,0.5670814314595969,WI
3943,Wisconsin,Juneau County,Donald Trump,REP,8749,True,13709,0.6381938872273689,WI
3944,Wisconsin,Kenosha County,Donald Trump,REP,44972,True,88738,0.5067952849962812,WI
3945,Wisconsin,Kewaunee County,Donald Trump,REP,7927,True,12095,0.6553947912360479,WI
3946,Wisconsin,La Crosse County,Donald Trump,REP,28684,False,67884,0.4225443403452949,WI
3947,Wisconsin,Lafayette County,Donald Trump,REP,4821,True,8555,0.5635300993571011,WI
3948,Wisconsin,Langlade County,Donald Trump,REP,7330,True,11165,0.6565158978952083,WI
3949,Wisconsin,Lincoln County,Donald Trump,REP,10017,True,16497,0.6072013093289689,WI
3950,Wisconsin,Manitowoc County,Donald Trump,REP,27218,True,44829,0.6071516206027349,WI
3951,Wisconsin,Marathon County,Donald Trump,REP,44624,True,76751,0.5814126200310094,WI
3952,Wisconsin,Marinette County,Donald Trump,REP,15304,True,22979,0.6659993907480743,WI
3953,Wisconsin,Marquette County,Donald Trump,REP,5719,True,9065,0.6308880308880309,WI
3954,Wisconsin,Menominee County,Donald Trump,REP,278,False,1590,0.17484276729559747,WI
3955,Wisconsin,Milwaukee County,Donald Trump,REP,134357,False,458971,0.29273527085589285,WI
3956,Wisconsin,Monroe County,Donald Trump,REP,13775,True,22611,0.6092167529078767,WI
3957,Wisconsin,Oconto County,Donald Trump,REP,16226,True,23215,0.6989446478569891,WI
3958,Wisconsin,Oneida County,Donald Trump,REP,13671,True,24159,0.56587607102943,WI
3959,Wisconsin,Outagamie County,Donald Trump,REP,58385,True,108022,0.5404917516802132,WI
3960,Wisconsin,Ozaukee County,Donald Trump,REP,33912,True,61486,0.5515401880102787,WI
3961,Wisconsin,Pepin County,Donald Trump,REP,2584,True,4144,0.6235521235521235,WI
3962,Wisconsin,Pierce County,Donald Trump,REP,12903,True,23458,0.5500468923181857,WI
3963,Wisconsin,Polk County,Donald Trump,REP,16611,True,26371,0.6298964771908536,WI
3964,Wisconsin,Portage County,Donald Trump,REP,19299,False,40603,0.47530970617934637,WI
3965,Wisconsin,Price County,Donald Trump,REP,5394,True,8546,0.6311724783524456,WI
3966,Wisconsin,Racine County,Donald Trump,REP,54479,True,106451,0.5117753708278926,WI
3967,Wisconsin,Richland County,Donald Trump,REP,4871,True,9014,0.540381628577768,WI
3968,Wisconsin,Rock County,Donald Trump,REP,37138,False,85360,0.4350749765698219,WI
3969,Wisconsin,Rusk County,Donald Trump,REP,5257,True,7886,0.6666243976667512,WI
3970,Wisconsin,St. Croix County,Donald Trump,REP,32199,True,56707,0.5678134974518138,WI
3971,Wisconsin,Sauk County,Donald Trump,REP,17493,False,36203,0.4831920006629285,WI
3972,Wisconsin,Sawyer County,Donald Trump,REP,5909,True,10510,0.5622264509990486,WI
3973,Wisconsin,Shawano County,Donald Trump,REP,15173,True,22607,0.6711637988233733,WI
3974,Wisconsin,Sheboygan County,Donald Trump,REP,37609,True,66003,0.5698074329954699,WI
3975,Wisconsin,Taylor County,Donald Trump,REP,7655,True,10684,0.716491950580307,WI
3976,Wisconsin,Trempealeau County,Donald Trump,REP,8833,True,15220,0.5803547963206307,WI
3977,Wisconsin,Vernon County,Donald Trump,REP,8218,True,15914,0.5164006535126304,WI
3978,Wisconsin,Vilas County,Donald Trump,REP,9261,True,15369,0.6025766152644935,WI
3979,Wisconsin,Walworth County,Donald Trump,REP,33851,True,57600,0.5876909722222222,WI
3980,Wisconsin,Washburn County,Donald Trump,REP,6334,True,10378,0.6103295432645982,WI
3981,Wisconsin,Washington County,Donald Trump,REP,60237,True,88070,0.6839672987396389,WI
3982,Wisconsin,Waukesha County,Donald Trump,REP,159649,True,267996,0.5957141151360468,WI
3983,Wisconsin,Waupaca County,Donald Trump,REP,18952,True,29130,0.6506007552351528,WI
3984,Wisconsin,Waushara County,Donald Trump,REP,9016,True,13568,0.6645047169811321,WI
3985,Wisconsin,Winnebago County,Donald Trump,REP,47796,True,94160,0.5076040781648258,WI
3986,Wisconsin,Wood County,Donald Trump,REP,24308,True,41298,0.5885999322001065,WI
3987,Wyoming,Albany County,Donald Trump,REP,8579,False,18617,0.46081538378901005,WY
3988,Wyoming,Big Horn County,Donald Trump,REP,4806,True,5752,0.8355354659248957,WY
3989,Wyoming,Campbell County,Donald Trump,REP,16975,True,19566,0.867576408054789,WY
3990,Wyoming,Carbon County,Donald Trump,REP,5014,True,6664,0.7524009603841537,WY
3991,Wyoming,Converse County,Donald Trump,REP,5917,True,6970,0.8489239598278335,WY
3992,Wyoming,Crook County,Donald Trump,REP,3651,True,4119,0.8863801893663511,WY
3993,Wyoming,Fremont County,Donald Trump,REP,12007,True,18111,0.6629672574678372,WY
3994,Wyoming,Goshen County,Donald Trump,REP,4878,True,6241,0.7816055119371895,WY
3995,Wyoming,Hot Springs County,Donald Trump,REP,1999,True,2577,0.775708187815289,WY
3996,Wyoming,Johnson County,Donald Trump,REP,3881,True,4914,0.7897842897842898,WY
3997,Wyoming,Laramie County,Donald Trump,REP,27891,True,44982,0.620048019207683,WY
3998,Wyoming,Lincoln County,Donald Trump,REP,8643,True,10468,0.8256591517004204,WY
3999,Wyoming,Natrona County,Donald Trump,REP,25271,True,35202,0.7178853474234419,WY
4000,Wyoming,Niobrara County,Donald Trump,REP,1118,True,1308,0.8547400611620795,WY
4001,Wyoming,Park County,Donald Trump,REP,12813,True,16717,0.7664652748698929,WY
4002,Wyoming,Platte County,Donald Trump,REP,3898,True,4923,0.7917936217753403,WY
4003,Wyoming,Sheridan County,Donald Trump,REP,11843,True,16428,0.7209033357682006,WY
4004,Wyoming,Sublette County,Donald Trump,REP,3957,True,4970,0.7961770623742455,WY
4005,Wyoming,Sweetwater County,Donald Trump,REP,12229,True,16603,0.7365536348852617,WY
4006,Wyoming,Teton County,Donald Trump,REP,4341,False,14677,0.2957688901001567,WY
4007,Wyoming,Uinta County,Donald Trump,REP,7496,True,9402,0.7972771750691342,WY
4008,Wyoming,Washakie County,Donald Trump,REP,3245,True,4012,0.8088235294117647,WY
4009,Wyoming,Weston County,Donald Trump,REP,3107,True,3542,0.8771880293619424,WY
4010,Alabama,Cherokee County,Donald Trump,REP,10562,True,12275,0.8604480651731161,AL
4011,Alabama,Chilton County,Donald Trump,REP,16052,True,19260,0.8334371754932502,AL
4012,Alabama,Choctaw County,Donald Trump,REP,4294,True,7461,0.5755260688915695,AL
4013,Alabama,Clarke County,Donald Trump,REP,7310,True,13102,0.5579300870096169,AL
4014,Alabama,Clay County,Donald Trump,REP,5589,True,6913,0.8084767828728483,AL
4015,Alabama,Cleburne County,Donald Trump,REP,6472,True,7210,0.8976421636615811,AL
4016,Alabama,Coffee County,Donald Trump,REP,16832,True,22180,0.7588818755635708,AL
4017,Alabama,Colbert County,Donald Trump,REP,17311,True,24668,0.7017593643586834,AL
4018,Alabama,Conecuh County,Donald Trump,REP,3435,True,6419,0.5351300825673782,AL
4019,Alabama,Coosa County,Donald Trump,REP,3626,True,5472,0.6626461988304093,AL
4020,Alabama,Autauga County,Donald Trump,REP,19764,True,27639,0.715076522305438,AL
4021,Alabama,Covington County,Donald Trump,REP,14579,True,17418,0.8370076931909519,AL
4022,Alabama,Crenshaw County,Donald Trump,REP,4864,True,6617,0.7350763185733716,AL
4023,Alabama,Cullman County,Donald Trump,REP,36804,True,41751,0.8815118200761658,AL
4024,Alabama,Dale County,Donald Trump,REP,14281,True,19699,0.7249606579014163,AL
4025,Alabama,Dallas County,Donald Trump,REP,5523,False,17861,0.3092212082190247,AL
4026,Alabama,DeKalb County,Donald Trump,REP,24744,True,29322,0.8438714958051975,AL
4027,Alabama,Elmore County,Donald Trump,REP,30089,True,40891,0.7358342911643149,AL
4028,Alabama,Escambia County,Donald Trump,REP,10844,True,15861,0.6836895529916146,AL
4029,Alabama,Etowah County,Donald Trump,REP,35343,True,47460,0.7446902654867257,AL
4030,Alabama,Fayette County,Donald Trump,REP,7295,True,8756,0.8331429876656007,AL
4031,Alabama,Baldwin County,Donald Trump,REP,83055,True,108945,0.7623571526917252,AL
4032,Alabama,Franklin County,Donald Trump,REP,10364,True,12564,0.82489652976759,AL
4033,Alabama,Geneva County,Donald Trump,REP,10844,True,12538,0.8648907321741904,AL
4034,Alabama,Greene County,Donald Trump,REP,875,False,4771,0.1833997065604695,AL
4035,Alabama,Hale County,Donald Trump,REP,3190,False,7922,0.40267609189598585,AL
4036,Alabama,Henry County,Donald Trump,REP,6593,True,9266,0.7115260090654004,AL
4037,Alabama,Houston County,Donald Trump,REP,32384,True,45750,0.7078469945355191,AL
4038,Alabama,Jackson County,Donald Trump,REP,19644,True,23602,0.8323023472587069,AL
4039,Alabama,Jefferson County,Donald Trump,REP,138443,False,324675,0.4264048664048664,AL
4040,Alabama,Lamar County,Donald Trump,REP,6168,True,7187,0.8582162237373034,AL
4041,Alabama,Lauderdale County,Donald Trump,REP,31578,True,44149,0.7152596887811729,AL
4042,Alabama,Barbour County,Donald Trump,REP,5605,True,10457,0.5360045902266425,AL
4043,Alabama,Lawrence County,Donald Trump,REP,12266,True,15957,0.7686908566773203,AL
4044,Alabama,Lee County,Donald Trump,REP,42019,True,70980,0.5919836573682727,AL
4045,Alabama,Limestone County,Donald Trump,REP,34337,True,48754,0.7042909299749764,AL
